"year" "month" "day" "downscaled.tmin.degC"
1979 2 16 2.42
1979 2 17 5.59
1979 2 18 2.76
1979 2 19 0.29
1979 2 20 -1.48
1979 2 21 -0.67
1979 2 22 0.2
1979 2 23 7.17
1979 2 24 6.67
1979 2 25 -0.84
1979 2 26 1.21
1979 2 27 2.64
1979 2 28 3.28
1979 3 1 0.08
1979 3 2 -0.96
1979 3 3 -0.7
1979 3 4 5.11
1979 3 5 4.16
1979 3 6 -0.05
1979 3 7 0.89
1979 3 8 5.29
1979 3 9 -0.18
1979 3 10 3.7
1979 3 11 -1.24
1979 3 12 -2.77
1979 3 13 -1.67
1979 3 14 -3.12
1979 3 15 0.11
1979 3 16 2.58
1979 3 17 2.68
1979 3 18 -5.89
1979 3 19 0.18
1979 3 20 1.28
1979 3 21 2.76
1979 3 22 2.71
1979 3 23 7.88
1979 3 24 7.6
1979 3 25 5.64
1979 3 26 4.25
1979 3 27 2.4
1979 3 28 -2.52
1979 3 29 1.59
1979 3 30 6.44
1979 3 31 3.1
1979 4 1 7.51
1979 4 2 3.85
1979 4 3 4.1
1979 4 4 5.12
1979 4 5 -0.99
1979 4 6 -1.42
1979 4 7 2.08
1979 4 8 9.84
1979 4 9 9.46
1979 4 10 8.97
1979 4 11 6.09
1979 4 12 2.63
1979 4 13 4.32
1979 4 14 13.4
1979 4 15 9.24
1979 4 16 3.47
1979 4 17 2.43
1979 4 18 4.34
1979 4 19 5
1979 4 20 7.18
1979 4 21 10.81
1979 4 22 13.76
1979 4 23 9.87
1979 4 24 8.59
1979 4 25 9.68
1979 4 26 7.49
1979 4 27 8.18
1979 4 28 8.39
1979 4 29 5.52
1979 4 30 9.1
1979 5 1 7.63
1979 5 2 5.17
1979 5 3 9.69
1979 5 4 8.25
1979 5 5 7.99
1979 5 6 8.94
1979 5 7 7.92
1979 5 8 5.42
1979 5 9 11.01
1979 5 10 9.14
1979 5 11 7.53
1979 5 12 6.54
1979 5 13 11.82
1979 5 14 12.59
1979 5 15 13.3
1979 5 16 14.28
1979 5 17 13.45
1979 5 18 11.36
1979 5 19 13.02
1979 5 20 13.79
1979 5 21 14.8
1979 5 22 16.76
1979 5 23 18.33
1979 5 24 17.53
1979 5 25 17.46
1979 5 26 15.94
1979 5 27 14.87
1979 5 28 13.79
1979 5 29 13.28
1979 5 30 12.72
1979 5 31 9.92
1979 6 1 10.88
1979 6 2 11.59
1979 6 3 14.04
1979 6 4 14.01
1979 6 5 14.14
1979 6 6 14.33
1979 6 7 16.02
1979 6 8 16.2
1979 6 9 11.45
1979 6 10 12.21
1979 6 11 13.43
1979 6 12 12.85
1979 6 13 13.94
1979 6 14 15.63
1979 6 15 17.25
1979 6 16 16.63
1979 6 17 13.59
1979 6 18 12.65
1979 6 19 14.3
1979 6 20 16.17
1979 6 21 17.5
1979 6 22 18.19
1979 6 23 16.07
1979 6 24 15.71
1979 6 25 16.07
1979 6 26 16.63
1979 6 27 18.07
1979 6 28 20.31
1979 6 29 18.46
1979 6 30 19.62
1979 7 1 17.41
1979 7 2 18.35
1979 7 3 17.8
1979 7 4 15.57
1979 7 5 15.38
1979 7 6 15.87
1979 7 7 16.25
1979 7 8 18.15
1979 7 9 18.63
1979 7 10 19.51
1979 7 11 19.78
1979 7 12 20.11
1979 7 13 19.99
1979 7 14 20.36
1979 7 15 20.39
1979 7 16 22.36
1979 7 17 24.84
1979 7 18 23.57
1979 7 19 20.59
1979 7 20 19.58
1979 7 21 19.31
1979 7 22 18.23
1979 7 23 18.19
1979 7 24 16.8
1979 7 25 18.18
1979 7 26 18.75
1979 7 27 20.02
1979 7 28 20.19
1979 7 29 20
1979 7 30 18.2
1979 7 31 17.14
1979 8 1 17.35
1979 8 2 17.37
1979 8 3 17.76
1979 8 4 18.13
1979 8 5 17.23
1979 8 6 17.15
1979 8 7 16.82
1979 8 8 16.25
1979 8 9 17.27
1979 8 10 18.21
1979 8 11 18.51
1979 8 12 19.11
1979 8 13 20.02
1979 8 14 18.97
1979 8 15 19.85
1979 8 16 19.62
1979 8 17 17.98
1979 8 18 17.8
1979 8 19 17.78
1979 8 20 18.09
1979 8 21 17.75
1979 8 22 18.22
1979 8 23 16.68
1979 8 24 17.49
1979 8 25 18.52
1979 8 26 19.35
1979 8 27 19.21
1979 8 28 19.44
1979 8 29 18.34
1979 8 30 18.66
1979 8 31 18
1979 9 1 18.91
1979 9 2 19.19
1979 9 3 18.21
1979 9 4 19.05
1979 9 5 18.36
1979 9 6 17.88
1979 9 7 17.29
1979 9 8 16.38
1979 9 9 16.45
1979 9 10 16.9
1979 9 11 17.45
1979 9 12 15.75
1979 9 13 16.36
1979 9 14 17.03
1979 9 15 16.64
1979 9 16 16.46
1979 9 17 15.7
1979 9 18 15.25
1979 9 19 15.86
1979 9 20 15.83
1979 9 21 16.08
1979 9 22 16.38
1979 9 23 18.02
1979 9 24 16.25
1979 9 25 12.66
1979 9 26 12.05
1979 9 27 10.98
1979 9 28 10.75
1979 9 29 12.65
1979 9 30 11.99
1979 10 1 9.97
1979 10 2 8.77
1979 10 3 7.87
1979 10 4 9.17
1979 10 5 10.01
1979 10 6 11.39
1979 10 7 10.91
1979 10 8 12.23
1979 10 9 12.34
1979 10 10 12.85
1979 10 11 13.27
1979 10 12 12.8
1979 10 13 10.77
1979 10 14 7.33
1979 10 15 7.48
1979 10 16 6.64
1979 10 17 6.05
1979 10 18 10.56
1979 10 19 5.69
1979 10 20 5.26
1979 10 21 6.53
1979 10 22 9.34
1979 10 23 2.83
1979 10 24 -1.77
1979 10 25 1.1
1979 10 26 6.82
1979 10 27 3.67
1979 10 28 6.55
1979 10 29 5.71
1979 10 30 3.67
1979 10 31 4.41
1979 11 1 3.81
1979 11 2 3.07
1979 11 3 3.22
1979 11 4 2
1979 11 5 6.27
1979 11 6 3.45
1979 11 7 3.43
1979 11 8 5.04
1979 11 9 3.03
1979 11 10 1.61
1979 11 11 -1.98
1979 11 12 -0.05
1979 11 13 3.96
1979 11 14 0.25
1979 11 15 -2.42
1979 11 16 -6.08
1979 11 17 -2.75
1979 11 18 -0.71
1979 11 19 -0.69
1979 11 20 2.16
1979 11 21 3.59
1979 11 22 7.79
1979 11 23 7.3
1979 11 24 7.89
1979 11 25 3.58
1979 11 26 3.92
1979 11 27 -0.86
1979 11 28 -2.38
1979 11 29 -1.36
1979 11 30 5.64
1979 12 1 -1.44
1979 12 2 -7.87
1979 12 3 -7.81
1979 12 4 -0.76
1979 12 5 -4.83
1979 12 6 -6.72
1979 12 7 -7.6
1979 12 8 -7.26
1979 12 9 -4.57
1979 12 10 1.97
1979 12 11 -0.1
1979 12 12 2.79
1979 12 13 0.52
1979 12 14 -0.37
1979 12 15 -1.26
1979 12 16 -1.88
1979 12 17 -1.25
1979 12 18 -0.33
1979 12 19 -2.18
1979 12 20 -2.55
1979 12 21 -4.51
1979 12 22 -0.91
1979 12 23 -3.25
1979 12 24 -2.32
1979 12 25 -1.92
1979 12 26 -2.87
1979 12 27 -3.42
1979 12 28 -4.2
1979 12 29 -2.79
1979 12 30 -1.17
1979 12 31 5.2
1980 1 1 0.03
1980 1 2 3.51
1980 1 3 -3.2
1980 1 4 -5.17
1980 1 5 -5.42
1980 1 6 -5.69
1980 1 7 -12.31
1980 1 8 -10.58
1980 1 9 -8.77
1980 1 10 -4.2
1980 1 11 1
1980 1 12 -2.23
1980 1 13 -4.87
1980 1 14 -3.01
1980 1 15 -1.68
1980 1 16 -0.77
1980 1 17 -2.14
1980 1 18 5.65
1980 1 19 5.21
1980 1 20 -2.96
1980 1 21 -5.73
1980 1 22 -5.03
1980 1 23 -4.34
1980 1 24 -3.2
1980 1 25 -2.53
1980 1 26 -2.93
1980 1 27 1.86
1980 1 28 5.8
1980 1 29 6.94
1980 1 30 8.02
1980 1 31 4.76
1980 2 1 10.07
1980 2 2 3.36
1980 2 3 -2.38
1980 2 4 6.5
1980 2 5 1.21
1980 2 6 1.45
1980 2 7 -0.16
1980 2 8 2.43
1980 2 9 3.21
1980 2 10 0.81
1980 2 11 3.98
1980 2 12 3.71
1980 2 13 4.08
1980 2 14 3.18
1980 2 15 3.4
1980 2 16 1.56
1980 2 17 -1.45
1980 2 18 2.41
1980 2 19 1.14
1980 2 20 1.67
1980 2 21 -3.82
1980 2 22 -1.71
1980 2 23 4.47
1980 2 24 -4.85
1980 2 25 -3.96
1980 2 26 2.69
1980 2 27 -1.44
1980 2 28 -4.02
1980 3 1 2.52
1980 3 2 -3.44
1980 3 3 -4.82
1980 3 4 2.02
1980 3 5 0.43
1980 3 6 -6.93
1980 3 7 -8.47
1980 3 8 -5.96
1980 3 9 -3.19
1980 3 10 -2.1
1980 3 11 0.3
1980 3 12 3.72
1980 3 13 0.81
1980 3 14 -2.68
1980 3 15 -1.64
1980 3 16 -0.97
1980 3 17 -0.37
1980 3 18 -1.62
1980 3 19 1.79
1980 3 20 3.74
1980 3 21 9.45
1980 3 22 3.23
1980 3 23 2.81
1980 3 24 3.28
1980 3 25 7.99
1980 3 26 4.35
1980 3 27 -1.31
1980 3 28 1.24
1980 3 29 5.22
1980 3 30 3.52
1980 3 31 3.54
1980 4 1 -1.97
1980 4 2 -2.41
1980 4 3 -3.17
1980 4 4 -3.35
1980 4 5 2.68
1980 4 6 10.27
1980 4 7 6.53
1980 4 8 8.56
1980 4 9 4.76
1980 4 10 3.66
1980 4 11 1.65
1980 4 12 3.29
1980 4 13 6.33
1980 4 14 7.84
1980 4 15 9.94
1980 4 16 8.46
1980 4 17 8.75
1980 4 18 9.84
1980 4 19 11.52
1980 4 20 7.55
1980 4 21 7.57
1980 4 22 9.51
1980 4 23 7.19
1980 4 24 6.68
1980 4 25 9.22
1980 4 26 9.09
1980 4 27 9.34
1980 4 28 10.75
1980 4 29 11.97
1980 4 30 13.48
1980 5 1 13.52
1980 5 2 11.87
1980 5 3 11.34
1980 5 4 7.66
1980 5 5 7.28
1980 5 6 9.98
1980 5 7 8.45
1980 5 8 4.99
1980 5 9 8.04
1980 5 10 10.52
1980 5 11 10.65
1980 5 12 11.88
1980 5 13 12.53
1980 5 14 14.36
1980 5 15 15.41
1980 5 16 13.79
1980 5 17 12.38
1980 5 18 15.41
1980 5 19 16.57
1980 5 20 15.67
1980 5 21 16.36
1980 5 22 16.74
1980 5 23 16.64
1980 5 24 15.34
1980 5 25 15.69
1980 5 26 17.54
1980 5 27 18.09
1980 5 28 18.78
1980 5 29 18
1980 5 30 17.41
1980 5 31 17.76
1980 6 1 18.1
1980 6 2 18.38
1980 6 3 19.51
1980 6 4 19.41
1980 6 5 19.47
1980 6 6 20.09
1980 6 7 20.66
1980 6 8 20.12
1980 6 9 19.44
1980 6 10 17.32
1980 6 11 18.07
1980 6 12 19.01
1980 6 13 17.33
1980 6 14 16.6
1980 6 15 17.23
1980 6 16 18.03
1980 6 17 20.69
1980 6 18 20.53
1980 6 19 19.28
1980 6 20 18.03
1980 6 21 18.19
1980 6 22 17.8
1980 6 23 17.36
1980 6 24 18.54
1980 6 25 20.17
1980 6 26 18.04
1980 6 27 18.15
1980 6 28 19.4
1980 6 29 19.25
1980 6 30 18.97
1980 7 1 17.95
1980 7 2 18.19
1980 7 3 17.68
1980 7 4 18.01
1980 7 5 18.71
1980 7 6 19.18
1980 7 7 17.25
1980 7 8 17.83
1980 7 9 21.45
1980 7 10 22.11
1980 7 11 22.85
1980 7 12 22.82
1980 7 13 21.47
1980 7 14 21.3
1980 7 15 21.39
1980 7 16 21.62
1980 7 17 20.95
1980 7 18 20.43
1980 7 19 20.26
1980 7 20 21.26
1980 7 21 19.58
1980 7 22 18.14
1980 7 23 15.9
1980 7 24 16.22
1980 7 25 15.71
1980 7 26 16.1
1980 7 27 18.46
1980 7 28 19.47
1980 7 29 19.6
1980 7 30 17.8
1980 7 31 18.16
1980 8 1 19.84
1980 8 2 22.13
1980 8 3 22.12
1980 8 4 20.85
1980 8 5 23.49
1980 8 6 19.7
1980 8 7 21.16
1980 8 8 23.36
1980 8 9 24.64
1980 8 10 21.12
1980 8 11 20.05
1980 8 12 20.76
1980 8 13 20.32
1980 8 14 21.25
1980 8 15 19.44
1980 8 16 17.85
1980 8 17 17.89
1980 8 18 16.58
1980 8 19 16.02
1980 8 20 17.38
1980 8 21 18.14
1980 8 22 18.98
1980 8 23 17.65
1980 8 24 17.38
1980 8 25 17.63
1980 8 26 16.71
1980 8 27 15.25
1980 8 28 14.03
1980 8 29 14.6
1980 8 30 15.29
1980 8 31 17.34
1980 9 1 17.23
1980 9 2 18.13
1980 9 3 18.25
1980 9 4 17.71
1980 9 5 16.59
1980 9 6 14.82
1980 9 7 15
1980 9 8 14.83
1980 9 9 15.92
1980 9 10 16.47
1980 9 11 15.73
1980 9 12 16.72
1980 9 13 15.27
1980 9 14 15.17
1980 9 15 14.65
1980 9 16 15.49
1980 9 17 15.66
1980 9 18 14.6
1980 9 19 14.29
1980 9 20 16.31
1980 9 21 16.41
1980 9 22 14.4
1980 9 23 13.13
1980 9 24 12.66
1980 9 25 13.68
1980 9 26 13.98
1980 9 27 13.72
1980 9 28 13.16
1980 9 29 12.48
1980 9 30 12.49
1980 10 1 12.42
1980 10 2 12.49
1980 10 3 11.81
1980 10 4 11.01
1980 10 5 11.73
1980 10 6 11.18
1980 10 7 9.9
1980 10 8 8.79
1980 10 9 7.39
1980 10 10 8.28
1980 10 11 8.08
1980 10 12 9.99
1980 10 13 6.08
1980 10 14 5.92
1980 10 15 6.96
1980 10 16 10.49
1980 10 17 6.79
1980 10 18 3.93
1980 10 19 5.45
1980 10 20 6.6
1980 10 21 10.47
1980 10 22 11.87
1980 10 23 6.47
1980 10 24 8.72
1980 10 25 6.85
1980 10 26 9.48
1980 10 27 9.63
1980 10 28 9.54
1980 10 29 6.1
1980 10 30 5.21
1980 10 31 6.07
1980 11 1 7.66
1980 11 2 9.34
1980 11 3 10.45
1980 11 4 8.37
1980 11 5 8.15
1980 11 6 6.39
1980 11 7 0.01
1980 11 8 1.08
1980 11 9 2.47
1980 11 10 2.79
1980 11 11 3.31
1980 11 12 2.86
1980 11 13 2.33
1980 11 14 3.05
1980 11 15 2.61
1980 11 16 2.48
1980 11 17 2
1980 11 18 3.14
1980 11 19 -1.69
1980 11 20 -2.7
1980 11 21 -5.86
1980 11 22 -7.56
1980 11 23 -4.9
1980 11 24 -1.15
1980 11 25 -2.88
1980 11 26 -0.92
1980 11 27 -1.69
1980 11 28 -1.48
1980 11 29 -2.92
1980 11 30 -3.3
1980 12 1 -1.26
1980 12 2 -8.15
1980 12 3 -8.61
1980 12 4 -5.17
1980 12 5 -3.7
1980 12 6 -2.56
1980 12 7 -2.11
1980 12 8 -2.78
1980 12 9 -12.95
1980 12 10 -14.77
1980 12 11 -10.52
1980 12 12 -8.73
1980 12 13 -2.22
1980 12 14 2.85
1980 12 15 2.95
1980 12 16 4.18
1980 12 17 -2.12
1980 12 18 1.43
1980 12 19 3.41
1980 12 20 -0.56
1980 12 21 -3.75
1980 12 22 -4.42
1980 12 23 -2.03
1980 12 24 -1.39
1980 12 25 2.42
1980 12 26 1.28
1980 12 27 -0.6
1980 12 28 -1.96
1980 12 29 1.64
1980 12 30 6.19
1980 12 31 1.98
1981 1 1 -3.41
1981 1 2 -6.29
1981 1 3 -4.11
1981 1 4 2.46
1981 1 5 0.41
1981 1 6 -1.96
1981 1 7 -0.83
1981 1 8 1.51
1981 1 9 4.89
1981 1 10 1.46
1981 1 11 -0.4
1981 1 12 3.42
1981 1 13 -5.29
1981 1 14 -1.99
1981 1 15 4.79
1981 1 16 4.6
1981 1 17 9.81
1981 1 18 1.06
1981 1 19 -1.18
1981 1 20 -0.98
1981 1 21 3
1981 1 22 2.2
1981 1 23 5.5
1981 1 24 0.84
1981 1 25 -0.78
1981 1 26 -0.32
1981 1 27 3.82
1981 1 28 8.04
1981 1 29 3.26
1981 1 30 -0.56
1981 1 31 3.23
1981 2 1 4.59
1981 2 2 1.06
1981 2 3 1.55
1981 2 4 3.13
1981 2 5 -2.26
1981 2 6 -1.21
1981 2 7 -2.66
1981 2 8 -3.22
1981 2 9 1.15
1981 2 10 -0.06
1981 2 11 1.88
1981 2 12 1.91
1981 2 13 -1.2
1981 2 14 3.02
1981 2 15 7.95
1981 2 16 13.36
1981 2 17 2.32
1981 2 18 0.64
1981 2 19 5.9
1981 2 20 3.67
1981 2 21 1.03
1981 2 22 3.1
1981 2 23 4.84
1981 2 24 5.98
1981 2 25 0.23
1981 2 26 4.87
1981 2 27 -5.06
1981 2 28 -0.44
1981 3 1 -3.89
1981 3 2 1.97
1981 3 3 5.04
1981 3 4 8.91
1981 3 5 12.46
1981 3 6 6.23
1981 3 7 7.31
1981 3 8 6.09
1981 3 9 -1.9
1981 3 10 -7.35
1981 3 11 -8.14
1981 3 12 -6.02
1981 3 13 -1.71
1981 3 14 4.25
1981 3 15 9.18
1981 3 16 13.04
1981 3 17 11.58
1981 3 18 8.15
1981 3 19 9.13
1981 3 20 9.72
1981 3 21 6.1
1981 3 22 3.05
1981 3 23 6.74
1981 3 24 11.9
1981 3 25 11.12
1981 3 26 12.65
1981 3 27 12.32
1981 3 28 6.58
1981 3 29 7.22
1981 3 30 8.3
1981 3 31 5.4
1981 4 1 2.75
1981 4 2 9.34
1981 4 3 14.02
1981 4 4 12.21
1981 4 5 11.24
1981 4 6 8.28
1981 4 7 12.23
1981 4 8 14.33
1981 4 9 11.52
1981 4 10 10.97
1981 4 11 10.89
1981 4 12 15.91
1981 4 13 12.25
1981 4 14 10.36
1981 4 15 12.45
1981 4 16 15.52
1981 4 17 13.28
1981 4 18 11.68
1981 4 19 15.25
1981 4 20 14.91
1981 4 21 12.81
1981 4 22 13.76
1981 4 23 12.16
1981 4 24 8.51
1981 4 25 7.49
1981 4 26 9.05
1981 4 27 10.83
1981 4 28 10.24
1981 4 29 10.64
1981 4 30 10.46
1981 5 1 9.7
1981 5 2 10.64
1981 5 3 10.7
1981 5 4 10.74
1981 5 5 11.63
1981 5 6 10.25
1981 5 7 8.74
1981 5 8 8.02
1981 5 9 9.45
1981 5 10 12.94
1981 5 11 12.72
1981 5 12 11.22
1981 5 13 10.22
1981 5 14 11.87
1981 5 15 13.57
1981 5 16 14.81
1981 5 17 11.76
1981 5 18 12.52
1981 5 19 13.37
1981 5 20 12.34
1981 5 21 12.94
1981 5 22 15.41
1981 5 23 16.19
1981 5 24 14.74
1981 5 25 15.79
1981 5 26 16.09
1981 5 27 17.22
1981 5 28 17.2
1981 5 29 20.65
1981 5 30 17.02
1981 5 31 17.29
1981 6 1 17.02
1981 6 2 16.92
1981 6 3 16.32
1981 6 4 14.01
1981 6 5 13.96
1981 6 6 14.34
1981 6 7 16.05
1981 6 8 17.47
1981 6 9 16.62
1981 6 10 16.99
1981 6 11 17.42
1981 6 12 17.37
1981 6 13 17.42
1981 6 14 17.43
1981 6 15 17.3
1981 6 16 17.42
1981 6 17 17.74
1981 6 18 18.16
1981 6 19 17.55
1981 6 20 17.1
1981 6 21 17.65
1981 6 22 18.17
1981 6 23 18.92
1981 6 24 18.77
1981 6 25 17.1
1981 6 26 18.09
1981 6 27 19.61
1981 6 28 21.03
1981 6 29 21.8
1981 6 30 21.76
1981 7 1 22.93
1981 7 2 22.86
1981 7 3 20.33
1981 7 4 17.78
1981 7 5 15.96
1981 7 6 17.35
1981 7 7 19.07
1981 7 8 17.72
1981 7 9 16.36
1981 7 10 16.05
1981 7 11 17.34
1981 7 12 17.93
1981 7 13 18.06
1981 7 14 20.17
1981 7 15 20.25
1981 7 16 19.93
1981 7 17 20.33
1981 7 18 19.34
1981 7 19 19.01
1981 7 20 18.15
1981 7 21 17.88
1981 7 22 18.14
1981 7 23 18.06
1981 7 24 17.79
1981 7 25 17.42
1981 7 26 16.25
1981 7 27 15.69
1981 7 28 16.88
1981 7 29 17.76
1981 7 30 19.69
1981 7 31 20.63
1981 8 1 19.11
1981 8 2 18.31
1981 8 3 19.65
1981 8 4 19.62
1981 8 5 17.83
1981 8 6 16.36
1981 8 7 16.01
1981 8 8 17.21
1981 8 9 18.88
1981 8 10 19.28
1981 8 11 18.55
1981 8 12 18.59
1981 8 13 17.75
1981 8 14 17.83
1981 8 15 18.33
1981 8 16 18.02
1981 8 17 17.37
1981 8 18 17.48
1981 8 19 17.71
1981 8 20 15.74
1981 8 21 15.05
1981 8 22 14.08
1981 8 23 15.37
1981 8 24 14.06
1981 8 25 14.25
1981 8 26 16.57
1981 8 27 17.67
1981 8 28 16.22
1981 8 29 16.8
1981 8 30 18.17
1981 8 31 18.54
1981 9 1 18.22
1981 9 2 17.82
1981 9 3 19.02
1981 9 4 19.37
1981 9 5 27.73
1981 9 6 24.32
1981 9 7 19.72
1981 9 8 21.3
1981 9 9 19.27
1981 9 10 18.67
1981 9 11 17.69
1981 9 12 18.01
1981 9 13 18.55
1981 9 14 18.64
1981 9 15 17.58
1981 9 16 18.74
1981 9 17 17.55
1981 9 18 17.87
1981 9 19 16.31
1981 9 20 13.45
1981 9 21 12.14
1981 9 22 12.07
1981 9 23 12.71
1981 9 24 13.17
1981 9 25 12.6
1981 9 26 12.83
1981 9 27 14.89
1981 9 28 16.28
1981 9 29 17.15
1981 9 30 14.54
1981 10 1 14.14
1981 10 2 15.08
1981 10 3 13.27
1981 10 4 11.43
1981 10 5 13.43
1981 10 6 13.58
1981 10 7 13.07
1981 10 8 9.69
1981 10 9 6.59
1981 10 10 8.32
1981 10 11 8.73
1981 10 12 8.69
1981 10 13 7.49
1981 10 14 8.47
1981 10 15 11.15
1981 10 16 12.75
1981 10 17 10.95
1981 10 18 9.9
1981 10 19 12.09
1981 10 20 14.09
1981 10 21 11.16
1981 10 22 12.11
1981 10 23 9.84
1981 10 24 9.8
1981 10 25 11.11
1981 10 26 8.59
1981 10 27 11.28
1981 10 28 9.88
1981 10 29 8.52
1981 10 30 7.95
1981 10 31 11.94
1981 11 1 12.12
1981 11 2 8.56
1981 11 3 5.35
1981 11 4 4.51
1981 11 5 3.78
1981 11 6 5.49
1981 11 7 3.34
1981 11 8 3.84
1981 11 9 4.67
1981 11 10 3.29
1981 11 11 -1.05
1981 11 12 0.57
1981 11 13 2.56
1981 11 14 4.98
1981 11 15 7.81
1981 11 16 8.42
1981 11 17 9.65
1981 11 18 2.2
1981 11 19 2.03
1981 11 20 5.84
1981 11 21 9.16
1981 11 22 8.88
1981 11 23 3.81
1981 11 24 3.13
1981 11 25 1.06
1981 11 26 2.86
1981 11 27 -1.87
1981 11 28 1.89
1981 11 29 2.06
1981 11 30 -0.16
1981 12 1 1.27
1981 12 2 0.72
1981 12 3 3.43
1981 12 4 4.25
1981 12 5 2.52
1981 12 6 5.06
1981 12 7 8.09
1981 12 8 -0.89
1981 12 9 -1.76
1981 12 10 -4.56
1981 12 11 -1.67
1981 12 12 -1.23
1981 12 13 1.34
1981 12 14 -4.24
1981 12 15 -4.72
1981 12 16 0.62
1981 12 17 -1.4
1981 12 18 -3.04
1981 12 19 -2.45
1981 12 20 0.29
1981 12 21 -3.7
1981 12 22 -4.68
1981 12 23 -5.48
1981 12 24 -3.91
1981 12 25 -2.25
1981 12 26 -1.78
1981 12 27 -3.89
1981 12 28 -2.71
1981 12 29 -2.16
1981 12 30 -2.09
1981 12 31 -4.78
1982 1 1 -3.24
1982 1 2 0.47
1982 1 3 1.43
1982 1 4 3.57
1982 1 5 5.14
1982 1 6 2.87
1982 1 7 0.11
1982 1 8 0.38
1982 1 9 -0.3
1982 1 10 -6.39
1982 1 11 0.49
1982 1 12 4.67
1982 1 13 4.67
1982 1 14 -5.95
1982 1 15 -5.85
1982 1 16 0.73
1982 1 17 -0.71
1982 1 18 -0.31
1982 1 19 3.63
1982 1 20 7.19
1982 1 21 7.3
1982 1 22 6.23
1982 1 23 8.63
1982 1 24 -2.39
1982 1 25 -1.84
1982 1 26 0.86
1982 1 27 3.25
1982 1 28 5.7
1982 1 29 4.77
1982 1 30 9.17
1982 1 31 2.85
1982 2 1 -1.61
1982 2 2 -0.02
1982 2 3 -3.84
1982 2 4 -4.74
1982 2 5 -4.47
1982 2 6 -1.53
1982 2 7 -6.52
1982 2 8 -9.6
1982 2 9 -11.79
1982 2 10 -7.89
1982 2 11 -0.88
1982 2 12 3.39
1982 2 13 3.54
1982 2 14 1.73
1982 2 15 0.52
1982 2 16 -2.99
1982 2 17 -3.71
1982 2 18 0.56
1982 2 19 2.3
1982 2 20 8.45
1982 2 21 8.36
1982 2 22 3.37
1982 2 23 4.38
1982 2 24 -8.68
1982 2 25 -4.92
1982 2 26 -2.34
1982 2 27 0.11
1982 2 28 1.83
1982 3 1 4.4
1982 3 2 5.97
1982 3 3 5.75
1982 3 4 3.52
1982 3 5 4.67
1982 3 6 2.49
1982 3 7 -0.61
1982 3 8 4.21
1982 3 9 2.73
1982 3 10 6.98
1982 3 11 -0.86
1982 3 12 1.35
1982 3 13 5.34
1982 3 14 2.76
1982 3 15 -1.23
1982 3 16 0.65
1982 3 17 4.01
1982 3 18 5.34
1982 3 19 9.84
1982 3 20 8.58
1982 3 21 7.99
1982 3 22 8.69
1982 3 23 0.16
1982 3 24 -3.29
1982 3 25 -0.89
1982 3 26 -3.79
1982 3 27 -3.58
1982 3 28 -0.9
1982 3 29 2.4
1982 3 30 6.14
1982 3 31 4.61
1982 4 1 4.4
1982 4 2 7.59
1982 4 3 7.62
1982 4 4 8.63
1982 4 5 6.06
1982 4 6 10.14
1982 4 7 7.07
1982 4 8 5.16
1982 4 9 7.58
1982 4 10 8.66
1982 4 11 10.44
1982 4 12 8.2
1982 4 13 12.59
1982 4 14 10.17
1982 4 15 7.15
1982 4 16 5.3
1982 4 17 6.71
1982 4 18 5.55
1982 4 19 7.28
1982 4 20 8.25
1982 4 21 5.07
1982 4 22 5.43
1982 4 23 7.23
1982 4 24 7.68
1982 4 25 9.94
1982 4 26 16.4
1982 4 27 13.46
1982 4 28 13.17
1982 4 29 11.37
1982 4 30 13.13
1982 5 1 7.98
1982 5 2 8.66
1982 5 3 6.55
1982 5 4 11.51
1982 5 5 12.58
1982 5 6 10.98
1982 5 7 12.04
1982 5 8 12.25
1982 5 9 12.92
1982 5 10 13.46
1982 5 11 14.2
1982 5 12 13.93
1982 5 13 14.27
1982 5 14 16.55
1982 5 15 17.16
1982 5 16 17.78
1982 5 17 18.41
1982 5 18 20.3
1982 5 19 15.31
1982 5 20 11.92
1982 5 21 12.77
1982 5 22 13.03
1982 5 23 13.79
1982 5 24 13.67
1982 5 25 16.1
1982 5 26 20.84
1982 5 27 20.05
1982 5 28 16.31
1982 5 29 12.86
1982 5 30 13.06
1982 5 31 14.17
1982 6 1 13.92
1982 6 2 13.06
1982 6 3 11.97
1982 6 4 13.15
1982 6 5 15.03
1982 6 6 15.39
1982 6 7 16.45
1982 6 8 16.62
1982 6 9 16.37
1982 6 10 16.6
1982 6 11 16.65
1982 6 12 16.94
1982 6 13 17.96
1982 6 14 17.57
1982 6 15 17.73
1982 6 16 18.88
1982 6 17 20.24
1982 6 18 21.1
1982 6 19 20.2
1982 6 20 18.67
1982 6 21 18.07
1982 6 22 18.27
1982 6 23 19.93
1982 6 24 19.37
1982 6 25 19.39
1982 6 26 19.68
1982 6 27 18.94
1982 6 28 18.62
1982 6 29 18.03
1982 6 30 19.77
1982 7 1 19.49
1982 7 2 19.23
1982 7 3 19.12
1982 7 4 19.1
1982 7 5 18.15
1982 7 6 18.9
1982 7 7 19.12
1982 7 8 18.52
1982 7 9 18.77
1982 7 10 20.28
1982 7 11 20.02
1982 7 12 19.07
1982 7 13 18.19
1982 7 14 17.95
1982 7 15 19.13
1982 7 16 18.86
1982 7 17 19.94
1982 7 18 18.14
1982 7 19 18.18
1982 7 20 19.34
1982 7 21 20.04
1982 7 22 18.96
