MDS,Port 1,Port 2,Port 3,Port 4,Port 5
12/18/2012 1:30 AM,-422,0.097,-310,0.103,
12/18/2012 2:00 AM,-422,0.097,-310,0.103,
12/18/2012 2:30 AM,-418,0.096,-313,0.103,
12/18/2012 3:00 AM,-422,0.096,-307,0.103,
12/18/2012 3:30 AM,-418,0.096,-310,0.103,
12/18/2012 4:00 AM,-422,0.096,-310,0.103,
12/18/2012 4:30 AM,-422,0.096,-310,0.103,
12/18/2012 5:00 AM,-422,0.096,-310,0.103,
12/18/2012 5:30 AM,-422,0.096,-313,0.103,
12/18/2012 6:00 AM,-422,0.096,-310,0.103,
12/18/2012 6:30 AM,-422,0.096,-310,0.103,
12/18/2012 7:00 AM,-422,0.096,-310,0.103,
12/18/2012 7:30 AM,-422,0.096,-310,0.103,
12/18/2012 8:00 AM,-426,0.096,-310,0.103,
12/18/2012 8:30 AM,-426,0.096,-313,0.102,
12/18/2012 9:00 AM,-426,0.096,-310,0.102,
12/18/2012 9:30 AM,-426,0.096,-307,0.102,
12/18/2012 10:00 AM,-426,0.095,-304,0.102,
12/18/2012 10:30 AM,-431,0.095,-310,0.102,
12/18/2012 11:00 AM,-431,0.095,-307,0.102,
12/18/2012 11:30 AM,-431,0.095,-307,0.102,
12/18/2012 12:00 PM,-431,0.095,-304,0.102,
12/18/2012 12:30 PM,-431,0.096,-307,0.102,
12/18/2012 1:00 PM,-426,0.096,-307,0.102,
12/18/2012 1:30 PM,-422,0.096,-307,0.102,
12/18/2012 2:00 PM,-426,0.096,-304,0.102,
12/18/2012 2:30 PM,-426,0.097,-307,0.103,
12/18/2012 3:00 PM,-422,0.098,-307,0.102,
12/18/2012 3:30 PM,-426,0.098,-304,0.103,
12/18/2012 4:00 PM,-422,0.098,-304,0.103,
12/18/2012 4:30 PM,-422,0.099,-307,0.103,
12/18/2012 5:00 PM,-418,0.099,-304,0.103,
12/18/2012 5:30 PM,-418,0.1,-307,0.104,
12/18/2012 6:00 PM,-418,0.1,-307,0.103,
12/18/2012 6:30 PM,-422,0.1,-310,0.103,
12/18/2012 7:00 PM,-422,0.1,-310,0.103,
12/18/2012 7:30 PM,-422,0.1,-313,0.103,
12/18/2012 8:00 PM,-422,0.1,-319,0.103,
12/18/2012 8:30 PM,-422,0.099,-319,0.103,
12/18/2012 9:00 PM,-422,0.099,-319,0.103,
12/18/2012 9:30 PM,-422,0.099,-310,0.104,
12/18/2012 10:00 PM,-418,0.099,-307,0.103,
12/18/2012 10:30 PM,-422,0.099,-307,0.103,
12/18/2012 11:00 PM,-418,0.098,-304,0.103,
12/18/2012 11:30 PM,-418,0.098,-304,0.104,
12/19/2012 12:00 AM,-422,0.098,-304,0.104,
12/19/2012 12:30 AM,-418,0.098,-304,0.104,
12/19/2012 1:00 AM,-418,0.098,-304,0.104,
12/19/2012 1:30 AM,-413,0.098,-304,0.104,
12/19/2012 2:00 AM,-418,0.098,-301,0.104,
12/19/2012 2:30 AM,-418,0.098,-301,0.104,
12/19/2012 3:00 AM,-418,0.098,-301,0.104,
12/19/2012 3:30 AM,-418,0.098,-301,0.104,
12/19/2012 4:00 AM,-422,0.098,-304,0.104,
12/19/2012 4:30 AM,-422,0.098,-301,0.104,
12/19/2012 5:00 AM,-422,0.098,-301,0.104,
12/19/2012 5:30 AM,-422,0.097,-304,0.104,
12/19/2012 6:00 AM,-422,0.097,-313,0.103,
12/19/2012 6:30 AM,-418,0.097,-316,0.104,
12/19/2012 7:00 AM,-418,0.097,-310,0.104,
12/19/2012 7:30 AM,-418,0.097,-310,0.104,
12/19/2012 8:00 AM,-418,0.097,-310,0.104,
12/19/2012 8:30 AM,-422,0.097,-310,0.104,
12/19/2012 9:00 AM,-422,0.097,-310,0.104,
12/19/2012 9:30 AM,-422,0.097,-310,0.104,
12/19/2012 10:00 AM,-422,0.097,-313,0.104,
12/19/2012 10:30 AM,-418,0.097,-307,0.104,
12/19/2012 11:00 AM,-422,0.097,-307,0.104,
12/19/2012 11:30 AM,-422,0.097,-310,0.103,
12/19/2012 12:00 PM,-418,0.097,-307,0.103,
12/19/2012 12:30 PM,-418,0.097,-307,0.103,
12/19/2012 1:00 PM,-413,0.097,-310,0.103,
12/19/2012 1:30 PM,-418,0.097,-310,0.103,
12/19/2012 2:00 PM,-413,0.098,-307,0.104,
12/19/2012 2:30 PM,-413,0.098,-307,0.104,
12/19/2012 3:00 PM,-413,0.098,-307,0.104,
12/19/2012 3:30 PM,-409,0.098,-304,0.104,
12/19/2012 4:00 PM,-405,0.098,-304,0.104,
12/19/2012 4:30 PM,-409,0.098,-301,0.104,
12/19/2012 5:00 PM,-409,0.099,-304,0.104,
12/19/2012 5:30 PM,-409,0.099,-304,0.104,
12/19/2012 6:00 PM,-413,0.099,-304,0.104,
12/19/2012 6:30 PM,-418,0.1,-307,0.104,
12/19/2012 7:00 PM,-418,0.1,-304,0.104,
12/19/2012 7:30 PM,-418,0.1,-310,0.104,
12/19/2012 8:00 PM,-422,0.099,-307,0.104,
12/19/2012 8:30 PM,-422,0.099,-313,0.104,
12/19/2012 9:00 PM,-422,0.099,-310,0.104,
12/19/2012 9:30 PM,-422,0.098,-313,0.104,
12/19/2012 10:00 PM,-426,0.098,-310,0.104,
12/19/2012 10:30 PM,-422,0.098,-313,0.104,
12/19/2012 11:00 PM,-422,0.098,-310,0.104,
12/19/2012 11:30 PM,-426,0.098,-313,0.103,
12/20/2012 12:00 AM,-426,0.097,-313,0.104,
12/20/2012 12:30 AM,-426,0.097,-313,0.103,
12/20/2012 1:00 AM,-426,0.097,-313,0.103,
12/20/2012 1:30 AM,-431,0.096,-313,0.103,
12/20/2012 2:00 AM,-435,0.096,-313,0.103,
12/20/2012 2:30 AM,-426,0.096,-316,0.103,
12/20/2012 3:00 AM,-431,0.096,-316,0.103,
12/20/2012 3:30 AM,-435,0.096,-316,0.103,
12/20/2012 4:00 AM,-435,0.095,-316,0.103,
12/20/2012 4:30 AM,-435,0.095,-319,0.103,
12/20/2012 5:00 AM,-439,0.094,-319,0.102,
12/20/2012 5:30 AM,-439,0.094,-319,0.102,
12/20/2012 6:00 AM,-439,0.094,-322,0.101,
12/20/2012 6:30 AM,-439,0.094,-319,0.101,
12/20/2012 7:00 AM,-439,0.094,-322,0.101,
12/20/2012 7:30 AM,-439,0.094,-322,0.101,
12/20/2012 8:00 AM,-448,0.094,-322,0.101,
12/20/2012 8:30 AM,-444,0.094,-325,0.101,
12/20/2012 9:00 AM,-448,0.094,-322,0.101,
12/20/2012 9:30 AM,-444,0.093,-329,0.101,
12/20/2012 10:00 AM,-448,0.093,-325,0.101,
12/20/2012 10:30 AM,-444,0.093,-329,0.1,
12/20/2012 11:00 AM,-444,0.093,-329,0.1,
12/20/2012 11:30 AM,-448,0.093,-325,0.101,
12/20/2012 12:00 PM,-444,0.093,-325,0.101,
12/20/2012 12:30 PM,-444,0.093,-325,0.101,
12/20/2012 1:00 PM,-444,0.093,-325,0.101,
12/20/2012 1:30 PM,-444,0.093,-325,0.101,
12/20/2012 2:00 PM,-444,0.094,-322,0.1,
12/20/2012 2:30 PM,-439,0.094,-325,0.101,
12/20/2012 3:00 PM,-439,0.094,-325,0.101,
12/20/2012 3:30 PM,-439,0.094,-322,0.101,
12/20/2012 4:00 PM,-439,0.094,-322,0.101,
12/20/2012 4:30 PM,-439,0.095,-325,0.101,
12/20/2012 5:00 PM,-439,0.096,-325,0.101,
12/20/2012 5:30 PM,-439,0.096,-322,0.101,
12/20/2012 6:00 PM,-439,0.096,-325,0.101,
12/20/2012 6:30 PM,-435,0.096,-325,0.101,
12/20/2012 7:00 PM,-435,0.096,-325,0.101,
12/20/2012 7:30 PM,-435,0.096,-329,0.101,
12/20/2012 8:00 PM,-435,0.096,-325,0.101,
12/20/2012 8:30 PM,-435,0.096,-325,0.101,
12/20/2012 9:00 PM,-435,0.096,-322,0.101,
12/20/2012 9:30 PM,-435,0.095,-325,0.101,
12/20/2012 10:00 PM,-435,0.095,-325,0.101,
12/20/2012 10:30 PM,-439,0.095,-325,0.101,
12/20/2012 11:00 PM,-439,0.094,-329,0.101,
12/20/2012 11:30 PM,-439,0.094,-329,0.101,
12/21/2012 12:00 AM,-439,0.094,-329,0.101,
12/21/2012 12:30 AM,-439,0.094,-332,0.101,
12/21/2012 1:00 AM,-439,0.094,-332,0.101,
12/21/2012 1:30 AM,-439,0.094,-329,0.101,
12/21/2012 2:00 AM,-444,0.094,-332,0.101,
12/21/2012 2:30 AM,-444,0.094,-332,0.101,
12/21/2012 3:00 AM,-439,0.094,-332,0.101,
12/21/2012 3:30 AM,-439,0.094,-332,0.1,
12/21/2012 4:00 AM,-444,0.094,-332,0.1,
12/21/2012 4:30 AM,-444,0.094,-332,0.1,
12/21/2012 5:00 AM,-444,0.094,-332,0.1,
12/21/2012 5:30 AM,-439,0.094,-332,0.1,
12/21/2012 6:00 AM,-444,0.094,-332,0.1,
12/21/2012 6:30 AM,-448,0.094,-332,0.1,
12/21/2012 7:00 AM,-448,0.093,-332,0.1,
12/21/2012 7:30 AM,-444,0.093,-332,0.1,
12/21/2012 8:00 AM,-444,0.093,-332,0.1,
12/21/2012 8:30 AM,-444,0.093,-329,0.1,
12/21/2012 9:00 AM,-444,0.093,-332,0.1,
12/21/2012 9:30 AM,-444,0.093,-332,0.1,
12/21/2012 10:00 AM,-444,0.093,-329,0.1,
12/21/2012 10:30 AM,-444,0.093,-332,0.1,
12/21/2012 11:00 AM,-448,0.093,-329,0.1,
12/21/2012 11:30 AM,-444,0.093,-329,0.1,
12/21/2012 12:00 PM,-448,0.093,-332,0.1,
12/21/2012 12:30 PM,-448,0.094,-329,0.1,
12/21/2012 1:00 PM,-444,0.094,-329,0.1,
12/21/2012 1:30 PM,-444,0.094,-329,0.1,
12/21/2012 2:00 PM,-444,0.094,-325,0.1,
12/21/2012 2:30 PM,-444,0.094,-325,0.1,
12/21/2012 3:00 PM,-444,0.094,-325,0.1,
12/21/2012 3:30 PM,-444,0.094,-322,0.1,
12/21/2012 4:00 PM,-439,0.094,-322,0.1,
12/21/2012 4:30 PM,-439,0.094,-316,0.1,
12/21/2012 5:00 PM,-439,0.094,-319,0.101,
12/21/2012 5:30 PM,-444,0.095,-319,0.101,
12/21/2012 6:00 PM,-439,0.095,-319,0.101,
12/21/2012 6:30 PM,-439,0.096,-319,0.101,
12/21/2012 7:00 PM,-444,0.096,-316,0.101,
12/21/2012 7:30 PM,-439,0.096,-319,0.101,
12/21/2012 8:00 PM,-439,0.096,-319,0.101,
12/21/2012 8:30 PM,-439,0.095,-319,0.101,
12/21/2012 9:00 PM,-444,0.095,-322,0.101,
12/21/2012 9:30 PM,-439,0.095,-322,0.101,
12/21/2012 10:00 PM,-444,0.095,-322,0.101,
12/21/2012 10:30 PM,-439,0.095,-319,0.101,
12/21/2012 11:00 PM,-439,0.094,-319,0.101,
12/21/2012 11:30 PM,-439,0.094,-322,0.101,
12/22/2012 12:00 AM,-439,0.094,-322,0.101,
12/22/2012 12:30 AM,-439,0.094,-322,0.101,
12/22/2012 1:00 AM,-439,0.094,-325,0.101,
12/22/2012 1:30 AM,-439,0.094,-325,0.101,
12/22/2012 2:00 AM,-439,0.094,-325,0.101,
12/22/2012 2:30 AM,-439,0.094,-322,0.101,
12/22/2012 3:00 AM,-439,0.094,-325,0.101,
12/22/2012 3:30 AM,-439,0.094,-322,0.101,
12/22/2012 4:00 AM,-435,0.094,-322,0.101,
12/22/2012 4:30 AM,-439,0.094,-319,0.101,
12/22/2012 5:00 AM,-439,0.094,-319,0.1,
12/22/2012 5:30 AM,-439,0.094,-322,0.101,
12/22/2012 6:00 AM,-439,0.094,-322,0.101,
12/22/2012 6:30 AM,-439,0.094,-322,0.101,
12/22/2012 7:00 AM,-439,0.094,-322,0.101,
12/22/2012 7:30 AM,-439,0.094,-325,0.101,
12/22/2012 8:00 AM,-439,0.094,-319,0.101,
12/22/2012 8:30 AM,-439,0.094,-322,0.101,
12/22/2012 9:00 AM,-439,0.094,-322,0.1,
12/22/2012 9:30 AM,-439,0.094,-319,0.1,
12/22/2012 10:00 AM,-439,0.094,-322,0.101,
12/22/2012 10:30 AM,-444,0.094,-319,0.1,
12/22/2012 11:00 AM,-439,0.094,-316,0.1,
12/22/2012 11:30 AM,-439,0.094,-319,0.1,
12/22/2012 12:00 PM,-439,0.094,-316,0.101,
12/22/2012 12:30 PM,-435,0.094,-313,0.101,
12/22/2012 1:00 PM,-435,0.094,-313,0.101,
12/22/2012 1:30 PM,-435,0.094,-313,0.101,
12/22/2012 2:00 PM,-435,0.094,-313,0.101,
12/22/2012 2:30 PM,-431,0.095,-313,0.101,
12/22/2012 3:00 PM,-431,0.095,-307,0.101,
12/22/2012 3:30 PM,-431,0.096,-307,0.101,
12/22/2012 4:00 PM,-426,0.096,-307,0.101,
12/22/2012 4:30 PM,-426,0.097,-307,0.101,
12/22/2012 5:00 PM,-422,0.097,-307,0.101,
12/22/2012 5:30 PM,-426,0.097,-310,0.101,
12/22/2012 6:00 PM,-426,0.098,-310,0.101,
12/22/2012 6:30 PM,-426,0.098,-307,0.102,
12/22/2012 7:00 PM,-426,0.098,-313,0.102,
12/22/2012 7:30 PM,-422,0.098,-310,0.102,
12/22/2012 8:00 PM,-426,0.098,-310,0.102,
12/22/2012 8:30 PM,-422,0.098,-307,0.103,
12/22/2012 9:00 PM,-422,0.098,-313,0.102,
12/22/2012 9:30 PM,-422,0.098,-313,0.102,
12/22/2012 10:00 PM,-422,0.097,-313,0.103,
12/22/2012 10:30 PM,-426,0.097,-310,0.103,
12/22/2012 11:00 PM,-426,0.097,-310,0.103,
12/22/2012 11:30 PM,-426,0.097,-313,0.103,
12/23/2012 12:00 AM,-426,0.097,-310,0.103,
12/23/2012 12:30 AM,-426,0.097,-313,0.103,
12/23/2012 1:00 AM,-426,0.097,-313,0.103,
12/23/2012 1:30 AM,-422,0.097,-310,0.102,
12/23/2012 2:00 AM,-422,0.097,-313,0.103,
12/23/2012 2:30 AM,-422,0.096,-313,0.102,
12/23/2012 3:00 AM,-426,0.096,-313,0.103,
12/23/2012 3:30 AM,-422,0.096,-313,0.103,
12/23/2012 4:00 AM,-426,0.096,-313,0.102,
12/23/2012 4:30 AM,-422,0.096,-316,0.102,
12/23/2012 5:00 AM,-426,0.096,-316,0.102,
12/23/2012 5:30 AM,-426,0.096,-313,0.102,
12/23/2012 6:00 AM,-426,0.096,-316,0.102,
12/23/2012 6:30 AM,-426,0.096,-316,0.102,
12/23/2012 7:00 AM,-426,0.096,-316,0.102,
12/23/2012 7:30 AM,-422,0.096,-316,0.102,
12/23/2012 8:00 AM,-426,0.096,-313,0.102,
12/23/2012 8:30 AM,-426,0.096,-313,0.102,
12/23/2012 9:00 AM,-426,0.096,-313,0.102,
12/23/2012 9:30 AM,-426,0.096,-313,0.102,
12/23/2012 10:00 AM,-426,0.095,-316,0.102,
12/23/2012 10:30 AM,-431,0.095,-313,0.102,
12/23/2012 11:00 AM,-426,0.095,-310,0.102,
12/23/2012 11:30 AM,-426,0.095,-307,0.102,
12/23/2012 12:00 PM,-422,0.095,-307,0.102,
12/23/2012 12:30 PM,-422,0.096,-304,0.102,
12/23/2012 1:00 PM,-422,0.096,-301,0.102,
12/23/2012 1:30 PM,-422,0.096,-298,0.102,
12/23/2012 2:00 PM,-418,0.096,-298,0.102,
12/23/2012 2:30 PM,-422,0.096,-298,0.103,
12/23/2012 3:00 PM,-418,0.097,-298,0.103,
12/23/2012 3:30 PM,-413,0.097,-295,0.103,
12/23/2012 4:00 PM,-413,0.097,-295,0.103,
12/23/2012 4:30 PM,-418,0.098,-298,0.103,
12/23/2012 5:00 PM,-422,0.098,-301,0.103,
12/23/2012 5:30 PM,-422,0.098,-304,0.103,
12/23/2012 6:00 PM,-422,0.098,-301,0.103,
12/23/2012 6:30 PM,-422,0.098,-298,0.103,
12/23/2012 7:00 PM,-422,0.098,-298,0.103,
12/23/2012 7:30 PM,-422,0.098,-301,0.103,
12/23/2012 8:00 PM,-422,0.098,-301,0.103,
12/23/2012 8:30 PM,-422,0.098,-301,0.103,
12/23/2012 9:00 PM,-422,0.098,-301,0.103,
12/23/2012 9:30 PM,-426,0.097,-310,0.103,
12/23/2012 10:00 PM,-426,0.097,-310,0.103,
12/23/2012 10:30 PM,-426,0.097,-313,0.102,
12/23/2012 11:00 PM,-426,0.096,-313,0.103,
12/23/2012 11:30 PM,-431,0.096,-313,0.103,
12/24/2012 12:00 AM,-431,0.096,-316,0.102,
12/24/2012 12:30 AM,-435,0.096,-316,0.102,
12/24/2012 1:00 AM,-431,0.096,-316,0.102,
12/24/2012 1:30 AM,-435,0.096,-316,0.101,
12/24/2012 2:00 AM,-431,0.095,-316,0.101,
12/24/2012 2:30 AM,-435,0.095,-316,0.101,
12/24/2012 3:00 AM,-435,0.094,-319,0.101,
12/24/2012 3:30 AM,-435,0.094,-319,0.101,
12/24/2012 4:00 AM,-439,0.094,-316,0.101,
12/24/2012 4:30 AM,-435,0.094,-322,0.101,
12/24/2012 5:00 AM,-435,0.094,-322,0.101,
12/24/2012 5:30 AM,-439,0.094,-322,0.101,
12/24/2012 6:00 AM,-439,0.094,-319,0.101,
12/24/2012 6:30 AM,-439,0.094,-322,0.101,
12/24/2012 7:00 AM,-439,0.094,-322,0.101,
12/24/2012 7:30 AM,-439,0.094,-322,0.101,
12/24/2012 8:00 AM,-439,0.094,-322,0.101,
12/24/2012 8:30 AM,-439,0.094,-322,0.101,
12/24/2012 9:00 AM,-444,0.094,-322,0.101,
12/24/2012 9:30 AM,-439,0.094,-322,0.101,
12/24/2012 10:00 AM,-439,0.094,-322,0.101,
12/24/2012 10:30 AM,-439,0.094,-319,0.101,
12/24/2012 11:00 AM,-439,0.094,-319,0.101,
12/24/2012 11:30 AM,-435,0.094,-316,0.101,
12/24/2012 12:00 PM,-431,0.094,-316,0.101,
12/24/2012 12:30 PM,-431,0.094,-310,0.101,
12/24/2012 1:00 PM,-426,0.094,-310,0.101,
12/24/2012 1:30 PM,-431,0.094,-304,0.101,
12/24/2012 2:00 PM,-431,0.094,-301,0.101,
12/24/2012 2:30 PM,-426,0.094,-301,0.101,
12/24/2012 3:00 PM,-426,0.095,-298,0.101,
12/24/2012 3:30 PM,-426,0.095,-301,0.101,
12/24/2012 4:00 PM,-426,0.096,-298,0.101,
12/24/2012 4:30 PM,-431,0.096,-301,0.101,
12/24/2012 5:00 PM,-426,0.097,-301,0.102,
12/24/2012 5:30 PM,-426,0.097,-301,0.102,
12/24/2012 6:00 PM,-426,0.097,-298,0.101,
12/24/2012 6:30 PM,-422,0.097,-301,0.102,
12/24/2012 7:00 PM,-422,0.097,-304,0.102,
12/24/2012 7:30 PM,-426,0.097,-307,0.102,
12/24/2012 8:00 PM,-426,0.097,-307,0.102,
12/24/2012 8:30 PM,-426,0.097,-307,0.102,
12/24/2012 9:00 PM,-422,0.097,-307,0.103,
12/24/2012 9:30 PM,-422,0.097,-307,0.103,
12/24/2012 10:00 PM,-426,0.097,-304,0.103,
12/24/2012 10:30 PM,-426,0.096,-310,0.102,
12/24/2012 11:00 PM,-426,0.096,-310,0.102,
12/24/2012 11:30 PM,-426,0.096,-310,0.102,
12/25/2012 12:00 AM,-426,0.096,-310,0.103,
12/25/2012 12:30 AM,-426,0.096,-310,0.102,
12/25/2012 1:00 AM,-422,0.096,-310,0.102,
12/25/2012 1:30 AM,-426,0.096,-307,0.102,
12/25/2012 2:00 AM,-426,0.096,-310,0.102,
12/25/2012 2:30 AM,-422,0.096,-310,0.102,
12/25/2012 3:00 AM,-426,0.096,-307,0.102,
12/25/2012 3:30 AM,-426,0.095,-307,0.102,
12/25/2012 4:00 AM,-426,0.095,-310,0.102,
12/25/2012 4:30 AM,-431,0.095,-310,0.101,
12/25/2012 5:00 AM,-426,0.094,-316,0.101,
12/25/2012 5:30 AM,-431,0.094,-319,0.101,
12/25/2012 6:00 AM,-431,0.094,-316,0.101,
12/25/2012 6:30 AM,-426,0.094,-313,0.101,
12/25/2012 7:00 AM,-435,0.094,-316,0.101,
12/25/2012 7:30 AM,-431,0.094,-313,0.101,
12/25/2012 8:00 AM,-426,0.094,-313,0.101,
12/25/2012 8:30 AM,-431,0.094,-316,0.101,
12/25/2012 9:00 AM,-431,0.094,-316,0.101,
12/25/2012 9:30 AM,-431,0.094,-316,0.101,
12/25/2012 10:00 AM,-426,0.094,-316,0.101,
12/25/2012 10:30 AM,-431,0.094,-319,0.101,
12/25/2012 11:00 AM,-435,0.094,-316,0.101,
12/25/2012 11:30 AM,-435,0.094,-316,0.101,
12/25/2012 12:00 PM,-435,0.094,-316,0.101,
12/25/2012 12:30 PM,-439,0.094,-313,0.101,
12/25/2012 1:00 PM,-435,0.094,-310,0.101,
12/25/2012 1:30 PM,-431,0.094,-310,0.101,
12/25/2012 2:00 PM,-426,0.094,-310,0.101,
12/25/2012 2:30 PM,-431,0.094,-313,0.101,
12/25/2012 3:00 PM,-435,0.094,-316,0.101,
12/25/2012 3:30 PM,-435,0.094,-316,0.101,
12/25/2012 4:00 PM,-435,0.095,-316,0.101,
12/25/2012 4:30 PM,-439,0.095,-313,0.101,
12/25/2012 5:00 PM,-435,0.096,-310,0.101,
12/25/2012 5:30 PM,-435,0.096,-310,0.101,
12/25/2012 6:00 PM,-435,0.096,-313,0.101,
12/25/2012 6:30 PM,-431,0.096,-316,0.101,
12/25/2012 7:00 PM,-435,0.096,-319,0.101,
12/25/2012 7:30 PM,-435,0.096,-316,0.101,
12/25/2012 8:00 PM,-435,0.096,-319,0.101,
12/25/2012 8:30 PM,-435,0.096,-319,0.101,
12/25/2012 9:00 PM,-435,0.095,-319,0.101,
12/25/2012 9:30 PM,-431,0.095,-322,0.101,
12/25/2012 10:00 PM,-435,0.094,-322,0.101,
12/25/2012 10:30 PM,-435,0.094,-325,0.101,
12/25/2012 11:00 PM,-439,0.094,-325,0.101,
12/25/2012 11:30 PM,-439,0.094,-329,0.1,
12/26/2012 12:00 AM,-439,0.094,-322,0.1,
12/26/2012 12:30 AM,-439,0.094,-329,0.1,
12/26/2012 1:00 AM,-439,0.094,-329,0.1,
12/26/2012 1:30 AM,-439,0.094,-329,0.1,
12/26/2012 2:00 AM,-444,0.094,-329,0.1,
12/26/2012 2:30 AM,-444,0.094,-329,0.1,
12/26/2012 3:00 AM,-444,0.093,-332,0.1,
12/26/2012 3:30 AM,-444,0.093,-329,0.1,
12/26/2012 4:00 AM,-444,0.093,-332,0.1,
12/26/2012 4:30 AM,-444,0.093,-332,0.1,
12/26/2012 5:00 AM,-444,0.093,-332,0.1,
12/26/2012 5:30 AM,-448,0.093,-329,0.1,
12/26/2012 6:00 AM,-448,0.093,-332,0.1,
12/26/2012 6:30 AM,-448,0.092,-335,0.1,
12/26/2012 7:00 AM,-448,0.092,-332,0.099,
12/26/2012 7:30 AM,-448,0.092,-335,0.099,
12/26/2012 8:00 AM,-448,0.091,-335,0.1,
12/26/2012 8:30 AM,-448,0.091,-332,0.099,
12/26/2012 9:00 AM,-448,0.091,-335,0.099,
12/26/2012 9:30 AM,-453,0.091,-338,0.098,
12/26/2012 10:00 AM,-453,0.091,-338,0.098,
12/26/2012 10:30 AM,-448,0.091,-342,0.099,
12/26/2012 11:00 AM,-453,0.091,-345,0.098,
12/26/2012 11:30 AM,-448,0.091,-342,0.098,
12/26/2012 12:00 PM,-444,0.091,-342,0.098,
12/26/2012 12:30 PM,-448,0.091,-335,0.099,
12/26/2012 1:00 PM,-448,0.091,-332,0.099,
12/26/2012 1:30 PM,-448,0.092,-335,0.099,
12/26/2012 2:00 PM,-448,0.092,-329,0.099,
12/26/2012 2:30 PM,-444,0.093,-329,0.099,
12/26/2012 3:00 PM,-448,0.093,-325,0.099,
12/26/2012 3:30 PM,-444,0.093,-322,0.1,
12/26/2012 4:00 PM,-448,0.094,-325,0.1,
12/26/2012 4:30 PM,-448,0.094,-322,0.1,
12/26/2012 5:00 PM,-444,0.094,-322,0.1,
12/26/2012 5:30 PM,-444,0.094,-319,0.1,
12/26/2012 6:00 PM,-444,0.094,-319,0.1,
12/26/2012 6:30 PM,-439,0.094,-322,0.1,
12/26/2012 7:00 PM,-444,0.094,-325,0.1,
12/26/2012 7:30 PM,-444,0.094,-322,0.1,
12/26/2012 8:00 PM,-444,0.094,-325,0.1,
12/26/2012 8:30 PM,-444,0.094,-322,0.1,
12/26/2012 9:00 PM,-444,0.094,-325,0.1,
12/26/2012 9:30 PM,-444,0.094,-329,0.1,
12/26/2012 10:00 PM,-439,0.094,-325,0.1,
12/26/2012 10:30 PM,-444,0.094,-329,0.1,
12/26/2012 11:00 PM,-439,0.094,-329,0.1,
12/26/2012 11:30 PM,-439,0.094,-329,0.1,
12/27/2012 12:00 AM,-439,0.094,-325,0.1,
12/27/2012 12:30 AM,-439,0.094,-325,0.1,
12/27/2012 1:00 AM,-439,0.094,-325,0.1,
12/27/2012 1:30 AM,-439,0.094,-325,0.1,
12/27/2012 2:00 AM,-439,0.094,-325,0.1,
12/27/2012 2:30 AM,-435,0.094,-322,0.1,
12/27/2012 3:00 AM,-439,0.094,-329,0.1,
12/27/2012 3:30 AM,-439,0.093,-325,0.1,
12/27/2012 4:00 AM,-439,0.093,-322,0.1,
12/27/2012 4:30 AM,-439,0.093,-325,0.1,
12/27/2012 5:00 AM,-439,0.093,-322,0.1,
12/27/2012 5:30 AM,-439,0.093,-325,0.1,
12/27/2012 6:00 AM,-444,0.093,-325,0.1,
12/27/2012 6:30 AM,-444,0.093,-325,0.1,
12/27/2012 7:00 AM,-439,0.093,-322,0.1,
12/27/2012 7:30 AM,-439,0.093,-322,0.1,
12/27/2012 8:00 AM,-439,0.093,-325,0.1,
12/27/2012 8:30 AM,-444,0.093,-325,0.1,
12/27/2012 9:00 AM,-444,0.093,-322,0.1,
12/27/2012 9:30 AM,-444,0.093,-322,0.1,
12/27/2012 10:00 AM,-444,0.093,-325,0.1,
12/27/2012 10:30 AM,-444,0.093,-319,0.1,
12/27/2012 11:00 AM,-439,0.093,-319,0.1,
12/27/2012 11:30 AM,-439,0.093,-322,0.1,
12/27/2012 12:00 PM,-439,0.093,-316,0.1,
12/27/2012 12:30 PM,-435,0.093,-316,0.1,
12/27/2012 1:00 PM,-435,0.093,-313,0.1,
12/27/2012 1:30 PM,-435,0.094,-316,0.1,
12/27/2012 2:00 PM,-439,0.094,-313,0.1,
12/27/2012 2:30 PM,-439,0.094,-310,0.1,
12/27/2012 3:00 PM,-439,0.094,-310,0.1,
12/27/2012 3:30 PM,-439,0.094,-310,0.1,
12/27/2012 4:00 PM,-435,0.094,-310,0.1,
12/27/2012 4:30 PM,-435,0.094,-304,0.1,
12/27/2012 5:00 PM,-431,0.095,-304,0.1,
12/27/2012 5:30 PM,-426,0.095,-304,0.1,
12/27/2012 6:00 PM,-431,0.095,-304,0.1,
12/27/2012 6:30 PM,-431,0.095,-307,0.1,
12/27/2012 7:00 PM,-431,0.095,-310,0.1,
12/27/2012 7:30 PM,-435,0.095,-316,0.1,
12/27/2012 8:00 PM,-435,0.095,-316,0.1,
12/27/2012 8:30 PM,-439,0.094,-319,0.1,
12/27/2012 9:00 PM,-439,0.094,-322,0.1,
12/27/2012 9:30 PM,-439,0.094,-322,0.1,
12/27/2012 10:00 PM,-444,0.094,-322,0.1,
12/27/2012 10:30 PM,-439,0.094,-325,0.1,
12/27/2012 11:00 PM,-439,0.094,-322,0.1,
12/27/2012 11:30 PM,-439,0.094,-325,0.1,
12/28/2012 12:00 AM,-439,0.094,-322,0.1,
12/28/2012 12:30 AM,-439,0.094,-322,0.1,
12/28/2012 1:00 AM,-439,0.094,-322,0.1,
12/28/2012 1:30 AM,-444,0.094,-325,0.1,
