Measurement Time,Potential kPa,m³/m³ VWC,m³/m³ VWC,Potential kPa,None
1/20/2012 8:30 AM,-100,0.166,0.309,-230,
1/20/2012 9:00 AM,-100,0.166,0.309,-230,
1/20/2012 9:30 AM,-100,0.166,0.309,-230,
1/20/2012 10:00 AM,-99,0.166,0.308,-230,
1/20/2012 10:30 AM,-100,0.166,0.309,-228,
1/20/2012 11:00 AM,-99,0.166,0.308,-230,
1/20/2012 11:30 AM,-99,0.166,0.309,-228,
1/20/2012 12:00 PM,-100,0.165,0.308,-230,
1/20/2012 12:30 PM,-100,0.165,0.309,-230,
1/20/2012 1:00 PM,-100,0.165,0.309,-228,
1/20/2012 1:30 PM,-99,0.165,0.308,-228,
1/20/2012 2:00 PM,-99,0.165,0.308,-228,
1/20/2012 2:30 PM,-100,0.164,0.308,-228,
1/20/2012 3:00 PM,-100,0.164,0.308,-230,
1/20/2012 3:30 PM,-100,0.164,0.309,-230,
1/20/2012 4:00 PM,-100,0.164,0.308,-228,
1/20/2012 4:30 PM,-100,0.164,0.308,-228,
1/20/2012 5:00 PM,-100,0.164,0.308,-228,
1/20/2012 5:30 PM,-100,0.163,0.308,-228,
1/20/2012 6:00 PM,-100,0.163,0.308,-230,
1/20/2012 6:30 PM,-100,0.163,0.308,-230,
1/20/2012 7:00 PM,-100,0.163,0.308,-228,
1/20/2012 7:30 PM,-100,0.162,0.308,-230,
1/20/2012 8:00 PM,-100,0.162,0.308,-230,
1/20/2012 8:30 PM,-100,0.162,0.308,-230,
1/20/2012 9:00 PM,-100,0.162,0.308,-230,
1/20/2012 9:30 PM,-100,0.162,0.308,-228,
1/20/2012 10:00 PM,-100,0.162,0.308,-228,
1/20/2012 10:30 PM,-100,0.162,0.308,-230,
1/20/2012 11:00 PM,-100,0.162,0.308,-230,
1/20/2012 11:30 PM,-100,0.162,0.308,-230,
1/21/2012 12:00 AM,-100,0.162,0.308,-230,
1/21/2012 12:30 AM,-100,0.162,0.308,-230,
1/21/2012 1:00 AM,-100,0.162,0.308,-230,
1/21/2012 1:30 AM,-100,0.162,0.308,-230,
1/21/2012 2:00 AM,-100,0.162,0.308,-230,
1/21/2012 2:30 AM,-100,0.161,0.308,-230,
1/21/2012 3:00 AM,-100,0.161,0.308,-230,
1/21/2012 3:30 AM,-100,0.161,0.308,-230,
1/21/2012 4:00 AM,-100,0.161,0.308,-230,
1/21/2012 4:30 AM,-100,0.161,0.308,-233,
1/21/2012 5:00 AM,-100,0.161,0.308,-230,
1/21/2012 5:30 AM,-100,0.161,0.308,-230,
1/21/2012 6:00 AM,-100,0.16,0.308,-233,
1/21/2012 6:30 AM,-100,0.16,0.308,-230,
1/21/2012 7:00 AM,-100,0.159,0.308,-233,
1/21/2012 7:30 AM,-100,0.159,0.308,-230,
1/21/2012 8:00 AM,-100,0.159,0.308,-233,
1/21/2012 8:30 AM,-100,0.159,0.308,-230,
1/21/2012 9:00 AM,-101,0.159,0.308,-230,
1/21/2012 9:30 AM,-101,0.159,0.308,-233,
1/21/2012 10:00 AM,-100,0.159,0.308,-233,
1/21/2012 10:30 AM,-101,0.159,0.308,-233,
1/21/2012 11:00 AM,-101,0.159,0.308,-230,
1/21/2012 11:30 AM,-101,0.159,0.308,-230,
1/21/2012 12:00 PM,-100,0.159,0.308,-230,
1/21/2012 12:30 PM,-100,0.159,0.308,-230,
1/21/2012 1:00 PM,-101,0.158,0.308,-230,
1/21/2012 1:30 PM,-101,0.158,0.308,-230,
1/21/2012 2:00 PM,-101,0.158,0.308,-228,
1/21/2012 2:30 PM,-101,0.158,0.308,-230,
1/21/2012 3:00 PM,-101,0.158,0.307,-230,
1/21/2012 3:30 PM,-101,0.158,0.307,-228,
1/21/2012 4:00 PM,-101,0.157,0.307,-230,
1/21/2012 4:30 PM,-100,0.157,0.307,-228,
1/21/2012 5:00 PM,-101,0.157,0.307,-230,
1/21/2012 5:30 PM,-102,0.157,0.307,-228,
1/21/2012 6:00 PM,-101,0.157,0.307,-228,
1/21/2012 6:30 PM,-101,0.157,0.307,-228,
1/21/2012 7:00 PM,-101,0.156,0.307,-228,
1/21/2012 7:30 PM,-102,0.156,0.307,-230,
1/21/2012 8:00 PM,-101,0.156,0.307,-230,
1/21/2012 8:30 PM,-102,0.156,0.307,-230,
1/21/2012 9:00 PM,-102,0.156,0.307,-230,
1/21/2012 9:30 PM,-102,0.156,0.307,-230,
1/21/2012 10:00 PM,-102,0.156,0.307,-228,
1/21/2012 10:30 PM,-102,0.156,0.307,-230,
1/21/2012 11:00 PM,-102,0.156,0.307,-228,
1/21/2012 11:30 PM,-101,0.156,0.307,-228,
1/22/2012 12:00 AM,-102,0.156,0.307,-228,
1/22/2012 12:30 AM,-102,0.156,0.307,-228,
1/22/2012 1:00 AM,-102,0.156,0.307,-230,
1/22/2012 1:30 AM,-102,0.156,0.306,-228,
1/22/2012 2:00 AM,-102,0.155,0.306,-228,
1/22/2012 2:30 AM,-102,0.155,0.306,-228,
1/22/2012 3:00 AM,-102,0.155,0.307,-228,
1/22/2012 3:30 AM,-102,0.155,0.306,-228,
1/22/2012 4:00 AM,-103,0.155,0.307,-228,
1/22/2012 4:30 AM,-103,0.155,0.306,-230,
1/22/2012 5:00 AM,-103,0.155,0.307,-228,
1/22/2012 5:30 AM,-103,0.154,0.307,-228,
1/22/2012 6:00 AM,-103,0.154,0.306,-230,
1/22/2012 6:30 AM,-103,0.154,0.306,-228,
1/22/2012 7:00 AM,-103,0.154,0.306,-230,
1/22/2012 7:30 AM,-103,0.154,0.306,-228,
1/22/2012 8:00 AM,-103,0.154,0.306,-230,
1/22/2012 8:30 AM,-103,0.154,0.306,-228,
1/22/2012 9:00 AM,-103,0.154,0.306,-230,
1/22/2012 9:30 AM,-103,0.153,0.306,-228,
1/22/2012 10:00 AM,-102,0.153,0.306,-228,
1/22/2012 10:30 AM,-103,0.153,0.306,-228,
1/22/2012 11:00 AM,-103,0.152,0.306,-228,
1/22/2012 11:30 AM,-103,0.152,0.306,-228,
1/22/2012 12:00 PM,-104,0.152,0.306,-230,
1/22/2012 12:30 PM,-103,0.152,0.306,-228,
1/22/2012 1:00 PM,-103,0.152,0.306,-228,
1/22/2012 1:30 PM,-104,0.152,0.306,-228,
1/22/2012 2:00 PM,-104,0.152,0.306,-228,
1/22/2012 2:30 PM,-103,0.152,0.306,-228,
1/22/2012 3:00 PM,-104,0.152,0.306,-228,
1/22/2012 3:30 PM,-105,0.152,0.306,-228,
1/22/2012 4:00 PM,-104,0.152,0.306,-228,
1/22/2012 4:30 PM,-104,0.152,0.306,-228,
1/22/2012 5:00 PM,-105,0.152,0.306,-228,
1/22/2012 5:30 PM,-105,0.151,0.306,-230,
1/22/2012 6:00 PM,-105,0.151,0.306,-228,
1/22/2012 6:30 PM,-105,0.151,0.306,-228,
1/22/2012 7:00 PM,-105,0.151,0.305,-228,
1/22/2012 7:30 PM,-105,0.151,0.305,-228,
1/22/2012 8:00 PM,-104,0.151,0.305,-228,
1/22/2012 8:30 PM,-105,0.151,0.305,-228,
1/22/2012 9:00 PM,-105,0.151,0.305,-228,
1/22/2012 9:30 PM,-105,0.151,0.305,-230,
1/22/2012 10:00 PM,-105,0.151,0.305,-230,
1/22/2012 10:30 PM,-105,0.151,0.305,-228,
1/22/2012 11:00 PM,-105,0.151,0.305,-228,
1/22/2012 11:30 PM,-105,0.151,0.305,-228,
1/23/2012 12:00 AM,-105,0.15,0.305,-228,
1/23/2012 12:30 AM,-105,0.15,0.305,-228,
1/23/2012 1:00 AM,-105,0.15,0.305,-230,
1/23/2012 1:30 AM,-105,0.15,0.305,-230,
1/23/2012 2:00 AM,-105,0.15,0.305,-230,
1/23/2012 2:30 AM,-105,0.15,0.305,-230,
1/23/2012 3:00 AM,-105,0.149,0.305,-230,
1/23/2012 3:30 AM,-105,0.149,0.305,-230,
1/23/2012 4:00 AM,-105,0.149,0.304,-233,
1/23/2012 4:30 AM,-105,0.149,0.305,-230,
1/23/2012 5:00 AM,-105,0.149,0.305,-230,
1/23/2012 5:30 AM,-106,0.149,0.305,-230,
1/23/2012 6:00 AM,-105,0.149,0.304,-230,
1/23/2012 6:30 AM,-105,0.149,0.305,-230,
1/23/2012 7:00 AM,-105,0.149,0.305,-230,
1/23/2012 7:30 AM,-106,0.149,0.304,-233,
1/23/2012 8:00 AM,-105,0.149,0.305,-230,
1/23/2012 8:30 AM,-106,0.149,0.304,-233,
1/23/2012 9:00 AM,-106,0.148,0.305,-230,
1/23/2012 9:30 AM,-106,0.148,0.304,-230,
1/23/2012 10:00 AM,-105,0.148,0.305,-230,
1/23/2012 10:30 AM,-106,0.148,0.304,-230,
1/23/2012 11:00 AM,-106,0.148,0.304,-230,
1/23/2012 11:30 AM,-106,0.148,0.304,-228,
1/23/2012 12:00 PM,-106,0.147,0.304,-230,
1/23/2012 12:30 PM,-106,0.147,0.304,-230,
1/23/2012 1:00 PM,-106,0.147,0.304,-230,
1/23/2012 1:30 PM,-106,0.147,0.304,-228,
1/23/2012 2:00 PM,-106,0.147,0.304,-228,
1/23/2012 2:30 PM,-106,0.147,0.304,-228,
1/23/2012 3:00 PM,-106,0.147,0.304,-230,
1/23/2012 3:30 PM,-106,0.147,0.304,-228,
1/23/2012 4:00 PM,-107,0.147,0.304,-228,
1/23/2012 4:30 PM,-107,0.146,0.304,-230,
1/23/2012 5:00 PM,-106,0.146,0.304,-230,
1/23/2012 5:30 PM,-107,0.146,0.304,-228,
1/23/2012 6:00 PM,-107,0.145,0.304,-230,
1/23/2012 6:30 PM,-106,0.145,0.304,-228,
1/23/2012 7:00 PM,-108,0.145,0.304,-230,
1/23/2012 7:30 PM,-107,0.145,0.304,-228,
1/23/2012 8:00 PM,-107,0.145,0.304,-228,
1/23/2012 8:30 PM,-108,0.145,0.304,-230,
1/23/2012 9:00 PM,-107,0.145,0.304,-230,
1/23/2012 9:30 PM,-107,0.145,0.304,-230,
1/23/2012 10:00 PM,-108,0.145,0.304,-228,
1/23/2012 10:30 PM,-107,0.145,0.304,-230,
1/23/2012 11:00 PM,-107,0.145,0.304,-228,
1/23/2012 11:30 PM,-108,0.145,0.304,-228,
1/24/2012 12:00 AM,-108,0.145,0.304,-228,
1/24/2012 12:30 AM,-108,0.145,0.304,-228,
1/24/2012 1:00 AM,-108,0.145,0.304,-230,
1/24/2012 1:30 AM,-108,0.145,0.304,-230,
1/24/2012 2:00 AM,-108,0.145,0.304,-230,
1/24/2012 2:30 AM,-108,0.145,0.304,-230,
1/24/2012 3:00 AM,-108,0.145,0.304,-230,
1/24/2012 3:30 AM,-108,0.145,0.304,-230,
1/24/2012 4:00 AM,-108,0.145,0.304,-230,
1/24/2012 4:30 AM,-108,0.145,0.304,-230,
1/24/2012 5:00 AM,-108,0.145,0.304,-230,
1/24/2012 5:30 AM,-109,0.144,0.304,-230,
1/24/2012 6:00 AM,-108,0.144,0.304,-230,
1/24/2012 6:30 AM,-108,0.144,0.303,-230,
1/24/2012 7:00 AM,-109,0.144,0.304,-230,
1/24/2012 7:30 AM,-109,0.144,0.303,-230,
1/24/2012 8:00 AM,-109,0.144,0.303,-230,
1/24/2012 8:30 AM,-108,0.144,0.304,-230,
1/24/2012 9:00 AM,-108,0.144,0.303,-228,
1/24/2012 9:30 AM,-109,0.144,0.303,-230,
1/24/2012 10:00 AM,-109,0.143,0.303,-230,
1/24/2012 10:30 AM,-108,0.143,0.303,-228,
1/24/2012 11:00 AM,-108,0.143,0.303,-228,
1/24/2012 11:30 AM,-108,0.143,0.303,-230,
1/24/2012 12:00 PM,-108,0.143,0.303,-230,
1/24/2012 12:30 PM,-109,0.143,0.303,-228,
1/24/2012 1:00 PM,-109,0.143,0.303,-228,
1/24/2012 1:30 PM,-109,0.143,0.302,-230,
1/24/2012 2:00 PM,-109,0.143,0.302,-228,
1/24/2012 2:30 PM,-109,0.142,0.302,-228,
1/24/2012 3:00 PM,-109,0.142,0.303,-228,
1/24/2012 3:30 PM,-109,0.142,0.302,-230,
1/24/2012 4:00 PM,-109,0.142,0.302,-228,
1/24/2012 4:30 PM,-109,0.142,0.302,-228,
1/24/2012 5:00 PM,-109,0.142,0.302,-228,
1/24/2012 5:30 PM,-109,0.142,0.302,-228,
1/24/2012 6:00 PM,-109,0.142,0.302,-228,
1/24/2012 6:30 PM,-109,0.142,0.302,-228,
1/24/2012 7:00 PM,-110,0.142,0.302,-228,
1/24/2012 7:30 PM,-109,0.142,0.302,-228,
1/24/2012 8:00 PM,-109,0.142,0.302,-228,
1/24/2012 8:30 PM,-110,0.142,0.302,-228,
1/24/2012 9:00 PM,-110,0.142,0.301,-228,
1/24/2012 9:30 PM,-110,0.142,0.301,-228,
1/24/2012 10:00 PM,-110,0.141,0.301,-228,
1/24/2012 10:30 PM,-111,0.141,0.301,-228,
1/24/2012 11:00 PM,-110,0.141,0.301,-228,
1/24/2012 11:30 PM,-111,0.141,0.301,-230,
1/25/2012 12:00 AM,-111,0.141,0.301,-228,
1/25/2012 12:30 AM,-110,0.141,0.301,-228,
1/25/2012 1:00 AM,-111,0.141,0.301,-228,
1/25/2012 1:30 AM,-112,0.14,0.301,-230,
1/25/2012 2:00 AM,-112,0.14,0.301,-228,
1/25/2012 2:30 AM,-112,0.14,0.301,-230,
1/25/2012 3:00 AM,-112,0.14,0.301,-230,
1/25/2012 3:30 AM,-111,0.14,0.301,-230,
1/25/2012 4:00 AM,-111,0.14,0.301,-230,
1/25/2012 4:30 AM,-111,0.14,0.301,-228,
1/25/2012 5:00 AM,-111,0.14,0.301,-228,
1/25/2012 5:30 AM,-112,0.14,0.301,-230,
1/25/2012 6:00 AM,-112,0.14,0.301,-228,
1/25/2012 6:30 AM,-112,0.14,0.301,-228,
1/25/2012 7:00 AM,-112,0.139,0.301,-230,
1/25/2012 7:30 AM,-112,0.139,0.301,-230,
1/25/2012 8:00 AM,-112,0.139,0.3,-230,
1/25/2012 8:30 AM,-112,0.139,0.3,-230,
1/25/2012 9:00 AM,-112,0.139,0.3,-230,
1/25/2012 9:30 AM,-112,0.139,0.3,-228,
1/25/2012 10:00 AM,-113,0.139,0.3,-228,
1/25/2012 10:30 AM,-112,0.139,0.3,-230,
1/25/2012 11:00 AM,-112,0.139,0.3,-230,
1/25/2012 11:30 AM,-112,0.139,0.3,-230,
1/25/2012 12:00 PM,-112,0.139,0.3,-230,
1/25/2012 12:30 PM,-112,0.139,0.3,-230,
1/25/2012 1:00 PM,-112,0.139,0.299,-230,
1/25/2012 1:30 PM,-112,0.139,0.3,-228,
1/25/2012 2:00 PM,-112,0.139,0.3,-228,
1/25/2012 2:30 PM,-112,0.139,0.299,-230,
1/25/2012 3:00 PM,-112,0.139,0.299,-230,
1/25/2012 3:30 PM,-112,0.138,0.299,-230,
1/25/2012 4:00 PM,-112,0.138,0.299,-230,
1/25/2012 4:30 PM,-112,0.138,0.299,-230,
1/25/2012 5:00 PM,-112,0.138,0.299,-230,
1/25/2012 5:30 PM,-112,0.138,0.299,-228,
1/25/2012 6:00 PM,-113,0.138,0.299,-228,
1/25/2012 6:30 PM,-112,0.138,0.298,-230,
1/25/2012 7:00 PM,-112,0.138,0.299,-228,
1/25/2012 7:30 PM,-112,0.137,0.298,-230,
1/25/2012 8:00 PM,-112,0.137,0.299,-228,
1/25/2012 8:30 PM,-112,0.137,0.299,-230,
1/25/2012 9:00 PM,-112,0.137,0.299,-228,
1/25/2012 9:30 PM,-112,0.137,0.298,-228,
1/25/2012 10:00 PM,-113,0.137,0.298,-230,
1/25/2012 10:30 PM,-113,0.137,0.298,-230,
1/25/2012 11:00 PM,-112,0.137,0.298,-228,
1/25/2012 11:30 PM,-113,0.137,0.298,-230,
1/26/2012 12:00 AM,-113,0.137,0.298,-230,
1/26/2012 12:30 AM,-112,0.137,0.298,-228,
1/26/2012 1:00 AM,-113,0.137,0.298,-228,
1/26/2012 1:30 AM,-112,0.137,0.298,-228,
1/26/2012 2:00 AM,-112,0.137,0.298,-228,
1/26/2012 2:30 AM,-112,0.136,0.298,-228,
1/26/2012 3:00 AM,-112,0.136,0.298,-228,
1/26/2012 3:30 AM,-113,0.136,0.298,-230,
1/26/2012 4:00 AM,-113,0.136,0.298,-230,
1/26/2012 4:30 AM,-113,0.136,0.298,-230,
1/26/2012 5:00 AM,-113,0.136,0.298,-230,
1/26/2012 5:30 AM,-113,0.136,0.298,-228,
1/26/2012 6:00 AM,-113,0.136,0.298,-230,
1/26/2012 6:30 AM,-113,0.136,0.298,-230,
1/26/2012 7:00 AM,-113,0.136,0.298,-228,
1/26/2012 7:30 AM,-113,0.136,0.298,-230,
1/26/2012 8:00 AM,-114,0.136,0.298,-230,
1/26/2012 8:30 AM,-113,0.136,0.298,-230,
1/26/2012 9:00 AM,-113,0.136,0.298,-230,
1/26/2012 9:30 AM,-114,0.135,0.298,-230,
1/26/2012 10:00 AM,-114,0.135,0.298,-230,
1/26/2012 10:30 AM,-114,0.135,0.298,-228,
1/26/2012 11:00 AM,-114,0.135,0.298,-230,
1/26/2012 11:30 AM,-115,0.135,0.298,-230,
1/26/2012 12:00 PM,-114,0.135,0.298,-228,
1/26/2012 12:30 PM,-114,0.135,0.298,-228,
1/26/2012 1:00 PM,-114,0.135,0.298,-228,
1/26/2012 1:30 PM,-114,0.135,0.298,-228,
1/26/2012 2:00 PM,-114,0.135,0.297,-230,
1/26/2012 2:30 PM,-114,0.135,0.297,-230,
1/26/2012 3:00 PM,-114,0.135,0.297,-230,
1/26/2012 3:30 PM,-114,0.135,0.297,-228,
1/26/2012 4:00 PM,-115,0.135,0.297,-228,
1/26/2012 4:30 PM,-115,0.135,0.297,-228,
1/26/2012 5:00 PM,-115,0.135,0.297,-230,
1/26/2012 5:30 PM,-115,0.135,0.297,-228,
1/26/2012 6:00 PM,-115,0.135,0.297,-228,
1/26/2012 6:30 PM,-115,0.135,0.296,-230,
1/26/2012 7:00 PM,-115,0.134,0.296,-228,
1/26/2012 7:30 PM,-114,0.134,0.296,-228,
1/26/2012 8:00 PM,-115,0.134,0.296,-230,
1/26/2012 8:30 PM,-115,0.134,0.296,-228,
1/26/2012 9:00 PM,-115,0.134,0.296,-228,
1/26/2012 9:30 PM,-115,0.134,0.296,-230,
1/26/2012 10:00 PM,-115,0.134,0.296,-228,
1/26/2012 10:30 PM,-115,0.134,0.296,-228,
1/26/2012 11:00 PM,-115,0.134,0.296,-228,
1/26/2012 11:30 PM,-115,0.134,0.296,-230,
1/27/2012 12:00 AM,-115,0.134,0.296,-230,
1/27/2012 12:30 AM,-115,0.134,0.296,-228,
1/27/2012 1:00 AM,-115,0.134,0.295,-228,
1/27/2012 1:30 AM,-115,0.134,0.295,-230,
1/27/2012 2:00 AM,-115,0.134,0.295,-230,
1/27/2012 2:30 AM,-115,0.134,0.295,-228,
1/27/2012 3:00 AM,-115,0.134,0.295,-230,
1/27/2012 3:30 AM,-115,0.134,0.295,-228,
1/27/2012 4:00 AM,-115,0.134,0.295,-230,
1/27/2012 4:30 AM,-115,0.134,0.295,-228,
1/27/2012 5:00 AM,-115,0.134,0.295,-230,
1/27/2012 5:30 AM,-115,0.134,0.295,-230,
1/27/2012 6:00 AM,-115,0.134,0.295,-230,
1/27/2012 6:30 AM,-115,0.134,0.295,-228,
1/27/2012 7:00 AM,-115,0.134,0.295,-230,
1/27/2012 7:30 AM,-115,0.134,0.294,-230,
1/27/2012 8:00 AM,-115,0.133,0.295,-230,
1/27/2012 8:30 AM,-115,0.133,0.294,-228,
1/27/2012 9:00 AM,-115,0.133,0.294,-230,
1/27/2012 9:30 AM,-116,0.133,0.295,-230,
1/27/2012 10:00 AM,-115,0.133,0.294,-230,
1/27/2012 10:30 AM,-115,0.133,0.294,-228,
1/27/2012 11:00 AM,-115,0.132,0.294,-228,
1/27/2012 11:30 AM,-115,0.132,0.294,-228,
1/27/2012 12:00 PM,-115,0.132,0.294,-228,
1/27/2012 12:30 PM,-115,0.132,0.294,-230,
1/27/2012 1:00 PM,-115,0.132,0.294,-228,
1/27/2012 1:30 PM,-116,0.132,0.293,-228,
1/27/2012 2:00 PM,-115,0.132,0.293,-228,
1/27/2012 2:30 PM,-115,0.132,0.293,-228,
1/27/2012 3:00 PM,-116,0.132,0.293,-228,
1/27/2012 3:30 PM,-115,0.132,0.293,-228,
1/27/2012 4:00 PM,-115,0.132,0.293,-230,
1/27/2012 4:30 PM,-116,0.132,0.294,-228,
1/27/2012 5:00 PM,-116,0.132,0.294,-230,
1/27/2012 5:30 PM,-115,0.132,0.294,-228,
1/27/2012 6:00 PM,-116,0.132,0.294,-228,
1/27/2012 6:30 PM,-116,0.132,0.294,-228,
1/27/2012 7:00 PM,-116,0.132,0.294,-228,
1/27/2012 7:30 PM,-115,0.132,0.294,-230,
1/27/2012 8:00 PM,-116,0.132,0.294,-228,
1/27/2012 8:30 PM,-116,0.132,0.294,-228,
1/27/2012 9:00 PM,-116,0.132,0.294,-228,
1/27/2012 9:30 PM,-116,0.132,0.294,-228,
1/27/2012 10:00 PM,-116,0.132,0.294,-230,
1/27/2012 10:30 PM,-116,0.132,0.295,-228,
1/27/2012 11:00 PM,-116,0.132,0.295,-228,
1/27/2012 11:30 PM,-116,0.132,0.295,-228,
1/28/2012 12:00 AM,-116,0.132,0.295,-228,
1/28/2012 12:30 AM,-116,0.132,0.296,-228,
1/28/2012 1:00 AM,-116,0.132,0.296,-228,
1/28/2012 1:30 AM,-115,0.132,0.296,-228,
1/28/2012 2:00 AM,-117,0.132,0.297,-230,
1/28/2012 2:30 AM,-117,0.132,0.297,-228,
1/28/2012 3:00 AM,-117,0.132,0.298,-228,
1/28/2012 3:30 AM,-117,0.132,0.298,-228,
1/28/2012 4:00 AM,-117,0.132,0.298,-228,
1/28/2012 4:30 AM,-117,0.132,0.298,-228,
1/28/2012 5:00 AM,-117,0.132,0.298,-228,
1/28/2012 5:30 AM,-117,0.132,0.298,-228,
1/28/2012 6:00 AM,-117,0.132,0.298,-230,
1/28/2012 6:30 AM,-116,0.133,0.298,-230,
1/28/2012 7:00 AM,-117,0.133,0.298,-230,
1/28/2012 7:30 AM,-117,0.133,0.298,-228,
1/28/2012 8:00 AM,-117,0.134,0.298,-230,
1/28/2012 8:30 AM,-117,0.134,0.299,-230,
1/28/2012 9:00 AM,-118,0.134,0.299,-230,
1/28/2012 9:30 AM,-117,0.134,0.299,-230,
1/28/2012 10:00 AM,-117,0.134,0.299,-228,
1/28/2012 10:30 AM,-117,0.134,0.299,-228,
1/28/2012 11:00 AM,-117,0.134,0.299,-228,
1/28/2012 11:30 AM,-117,0.134,0.299,-228,
1/28/2012 12:00 PM,-118,0.134,0.299,-228,
1/28/2012 12:30 PM,-118,0.134,0.299,-228,
1/28/2012 1:00 PM,-118,0.134,0.3,-228,
1/28/2012 1:30 PM,-119,0.134,0.3,-228,
1/28/2012 2:00 PM,-118,0.134,0.299,-230,
1/28/2012 2:30 PM,-118,0.134,0.299,-228,
1/28/2012 3:00 PM,-118,0.134,0.3,-230,
1/28/2012 3:30 PM,-118,0.134,0.3,-228,
1/28/2012 4:00 PM,-118,0.134,0.3,-228,
1/28/2012 4:30 PM,-118,0.134,0.299,-230,
1/28/2012 5:00 PM,-118,0.134,0.3,-228,
1/28/2012 5:30 PM,-119,0.134,0.3,-228,
1/28/2012 6:00 PM,-118,0.134,0.3,-230,
1/28/2012 6:30 PM,-119,0.134,0.3,-228,
1/28/2012 7:00 PM,-118,0.134,0.3,-230,
1/28/2012 7:30 PM,-119,0.135,0.3,-230,
1/28/2012 8:00 PM,-118,0.135,0.3,-228,
1/28/2012 8:30 PM,-118,0.135,0.3,-230,
1/28/2012 9:00 PM,-119,0.135,0.3,-228,
1/28/2012 9:30 PM,-119,0.135,0.3,-228,
1/28/2012 10:00 PM,-119,0.135,0.301,-228,
1/28/2012 10:30 PM,-119,0.135,0.301,-228,
1/28/2012 11:00 PM,-119,0.135,0.3,-230,
1/28/2012 11:30 PM,-119,0.135,0.301,-230,
1/29/2012 12:00 AM,-118,0.135,0.301,-230,
1/29/2012 12:30 AM,-119,0.135,0.301,-228,
1/29/2012 1:00 AM,-119,0.135,0.301,-230,
1/29/2012 1:30 AM,-119,0.135,0.301,-230,
1/29/2012 2:00 AM,-119,0.135,0.301,-228,
1/29/2012 2:30 AM,-119,0.135,0.301,-230,
1/29/2012 3:00 AM,-119,0.135,0.301,-228,
1/29/2012 3:30 AM,-119,0.135,0.301,-230,
1/29/2012 4:00 AM,-119,0.135,0.301,-230,
1/29/2012 4:30 AM,-119,0.135,0.301,-230,
1/29/2012 5:00 AM,-119,0.135,0.301,-230,
1/29/2012 5:30 AM,-119,0.135,0.301,-228,
1/29/2012 6:00 AM,-119,0.135,0.301,-228,
1/29/2012 6:30 AM,-119,0.135,0.301,-230,
1/29/2012 7:00 AM,-119,0.135,0.301,-230,
1/29/2012 7:30 AM,-119,0.135,0.301,-230,
1/29/2012 8:00 AM,-120,0.135,0.301,-230,
1/29/2012 8:30 AM,-119,0.135,0.301,-228,
1/29/2012 9:00 AM,-120,0.135,0.301,-230,
1/29/2012 9:30 AM,-119,0.135,0.301,-230,
1/29/2012 10:00 AM,-119,0.135,0.301,-230,
1/29/2012 10:30 AM,-120,0.135,0.301,-228,
1/29/2012 11:00 AM,-119,0.135,0.301,-230,
1/29/2012 11:30 AM,-119,0.135,0.301,-228,
1/29/2012 12:00 PM,-120,0.135,0.3,-228,
1/29/2012 12:30 PM,-119,0.135,0.3,-228,
1/29/2012 1:00 PM,-120,0.135,0.3,-228,
1/29/2012 1:30 PM,-120,0.135,0.3,-228,
1/29/2012 2:00 PM,-120,0.135,0.3,-228,
1/29/2012 2:30 PM,-119,0.135,0.3,-228,
1/29/2012 3:00 PM,-121,0.135,0.301,-228,
1/29/2012 3:30 PM,-119,0.135,0.3,-228,
1/29/2012 4:00 PM,-120,0.135,0.3,-228,
1/29/2012 4:30 PM,-119,0.135,0.301,-228,
1/29/2012 5:00 PM,-120,0.135,0.301,-228,
1/29/2012 5:30 PM,-120,0.135,0.301,-226,
1/29/2012 6:00 PM,-120,0.135,0.301,-228,
1/29/2012 6:30 PM,-120,0.135,0.301,-226,
1/29/2012 7:00 PM,-120,0.135,0.301,-228,
1/29/2012 7:30 PM,-120,0.135,0.301,-228,
1/29/2012 8:00 PM,-119,0.135,0.301,-228,
1/29/2012 8:30 PM,-120,0.135,0.301,-228,
1/29/2012 9:00 PM,-120,0.135,0.301,-228,
1/29/2012 9:30 PM,-120,0.135,0.301,-228,
1/29/2012 10:00 PM,-120,0.135,0.301,-228,
1/29/2012 10:30 PM,-120,0.136,0.301,-228,
1/29/2012 11:00 PM,-120,0.136,0.301,-228,
1/29/2012 11:30 PM,-119,0.136,0.301,-228,
1/30/2012 12:00 AM,-119,0.136,0.301,-228,
1/30/2012 12:30 AM,-119,0.136,0.301,-228,
1/30/2012 1:00 AM,-120,0.137,0.301,-228,
1/30/2012 1:30 AM,-119,0.137,0.301,-228,
1/30/2012 2:00 AM,-120,0.137,0.302,-228,
1/30/2012 2:30 AM,-120,0.137,0.301,-228,
1/30/2012 3:00 AM,-120,0.137,0.301,-228,
1/30/2012 3:30 AM,-120,0.137,0.302,-228,
1/30/2012 4:00 AM,-120,0.138,0.302,-228,
1/30/2012 4:30 AM,-119,0.138,0.302,-228,
1/30/2012 5:00 AM,-120,0.138,0.302,-228,
1/30/2012 5:30 AM,-120,0.138,0.302,-228,
1/30/2012 6:00 AM,-120,0.139,0.302,-228,
1/30/2012 6:30 AM,-119,0.139,0.302,-228,
1/30/2012 7:00 AM,-120,0.139,0.302,-228,
1/30/2012 7:30 AM,-120,0.139,0.302,-228,
1/30/2012 8:00 AM,-119,0.139,0.303,-228,
1/30/2012 8:30 AM,-119,0.139,0.303,-228,
